id_seqFait,id_temps,id_seqEmployee,id_seqClient,nb_commandes_livrees,nb_commandes_non_livrees
3290,27,10,35,1,0
3291,27,11,35,1,0
3292,27,12,35,1,0
3293,27,13,35,1,0
3294,27,39,62,1,0
3295,27,40,62,1,0
3296,27,41,62,1,0
3297,27,42,62,1,0
3298,27,39,63,1,0
3299,27,40,63,1,0
3300,27,41,63,1,0
3301,27,42,63,1,0
3302,27,43,28,1,0
3303,27,44,28,1,0
3304,27,45,28,1,0
3305,27,46,28,1,0
3306,27,47,28,1,0
3307,27,48,28,1,0
3308,27,49,28,1,0
3309,27,10,74,1,0
3310,27,11,74,1,0
3311,27,12,74,1,0
3312,27,13,74,1,0
3313,27,24,55,1,0
3314,27,25,55,1,0
3315,27,26,55,1,0
3316,27,27,55,1,0
3317,27,28,55,1,0
3318,27,14,14,1,0
3319,27,15,14,1,0
3320,27,16,14,1,0
3321,27,3,79,1,0
3322,27,4,79,1,0
3323,27,5,79,1,0
3324,27,6,79,1,0
3325,27,7,79,1,0
3326,27,8,79,1,0
3327,27,9,79,1,0
3328,27,1,20,1,0
3329,27,2,20,1,0
3330,27,1,15,1,0
3331,27,2,15,1,0
3332,27,43,8,1,0
3333,27,44,8,1,0
3334,27,45,8,1,0
3335,27,46,8,1,0
3336,27,47,8,1,0
3337,27,48,8,1,0
3338,27,49,8,1,0
3339,27,3,26,1,0
3340,27,4,26,1,0
3341,27,5,26,1,0
3342,27,6,26,1,0
3343,27,7,26,1,0
3344,27,8,26,1,0
3345,27,9,26,1,0
3346,27,24,40,1,0
3347,27,25,40,1,0
3348,27,26,40,1,0
3349,27,27,40,1,0
3350,27,28,40,1,0
3351,27,10,75,1,0
3352,27,11,75,1,0
3353,27,12,75,1,0
3354,27,13,75,1,0
3355,27,1,10,1,0
3356,27,2,10,1,0
3357,27,1,35,1,0
3358,27,2,35,1,0
3359,27,43,50,1,0
3360,27,44,50,1,0
3361,27,45,50,1,0
3362,27,46,50,1,0
3363,27,47,50,1,0
3364,27,48,50,1,0
3365,27,49,50,1,0
3366,27,39,20,1,0
3367,27,40,20,1,0
3368,27,41,20,1,0
3369,27,42,20,1,0
3370,27,14,24,1,0
3371,27,15,24,1,0
3372,27,16,24,1,0
3373,27,1,34,1,0
3374,27,2,34,1,0
3375,27,3,71,1,0
3376,27,4,71,1,0
3377,27,5,71,1,0
3378,27,6,71,1,0
3379,27,7,71,1,0
3380,27,8,71,1,0
3381,27,9,71,1,0
3382,27,1,71,1,0
3383,27,2,71,1,0
3384,27,3,37,1,0
3385,27,4,37,1,0
3386,27,5,37,1,0
3387,27,6,37,1,0
3388,27,7,37,1,0
3389,27,8,37,1,0
3390,27,9,37,1,0
3391,27,39,54,1,0
3392,27,40,54,1,0
3393,27,41,54,1,0
3394,27,42,54,1,0
3395,27,39,19,1,0
3396,27,40,19,1,0
3397,27,41,19,1,0
3398,27,42,19,1,0
3399,27,10,65,1,0
3400,27,11,65,1,0
3401,27,12,65,1,0
3402,27,13,65,1,0
3403,27,3,61,1,0
3404,27,4,61,1,0
3405,27,5,61,1,0
3406,27,6,61,1,0
3407,27,7,61,1,0
3408,27,8,61,1,0
3409,27,9,61,1,0
3410,28,3,20,1,0
3411,28,4,20,1,0
3412,28,5,20,1,0
3413,28,6,20,1,0
3414,28,7,20,1,0
3415,28,8,20,1,0
3416,28,9,20,1,0
3417,28,1,63,1,0
3418,28,2,63,1,0
3419,28,1,77,1,0
3420,28,2,77,1,0
3421,28,29,24,1,0
3422,28,30,24,1,0
3423,28,31,24,1,0
3424,28,32,24,1,0
3425,28,33,24,1,0
3426,28,34,24,1,0
3427,28,35,24,1,0
3428,28,36,24,1,0
3429,28,37,24,1,0
3430,28,38,24,1,0
3431,28,3,83,1,0
3432,28,4,83,1,0
3433,28,5,83,1,0
3434,28,6,83,1,0
3435,28,7,83,1,0
3436,28,8,83,1,0
3437,28,9,83,1,0
3438,28,1,58,1,0
3439,28,2,58,1,0
3440,28,14,63,1,0
3441,28,15,63,1,0
3442,28,16,63,1,0
3443,28,39,46,1,0
3444,28,40,46,1,0
3445,28,41,46,1,0
3446,28,42,46,1,0
3447,28,39,91,1,0
3448,28,40,91,1,0
3449,28,41,91,1,0
3450,28,42,91,1,0
3451,28,24,56,1,0
3452,28,25,56,1,0
3453,28,26,56,1,0
3454,28,27,56,1,0
3455,28,28,56,1,0
3456,28,3,65,1,0
3457,28,4,65,1,0
3458,28,5,65,1,0
3459,28,6,65,1,0
3460,28,7,65,1,0
3461,28,8,65,1,0
3462,28,9,65,1,0
3463,28,3,24,1,0
3464,28,4,24,1,0
3465,28,5,24,1,0
3466,28,6,24,1,0
3467,28,7,24,1,0
3468,28,8,24,1,0
3469,28,9,24,1,0
3470,28,14,71,1,0
3471,28,15,71,1,0
3472,28,16,71,1,0
3473,28,10,78,1,0
3474,28,11,78,1,0
3475,28,12,78,1,0
3476,28,13,78,1,0
3477,28,10,50,1,0
3478,28,11,50,1,0
3479,28,12,50,1,0
3480,28,13,50,1,0
3481,28,3,90,1,0
3482,28,4,90,1,0
3483,28,5,90,1,0
3484,28,6,90,1,0
3485,28,7,90,1,0
3486,28,8,90,1,0
3487,28,9,90,1,0
3488,28,10,32,1,0
3489,28,11,32,1,0
3490,28,12,32,1,0
3491,28,13,32,1,0
3492,28,39,60,1,0
3493,28,40,60,1,0
3494,28,41,60,1,0
3495,28,42,60,1,0
3496,28,29,20,0,1
3497,28,30,20,0,1
3498,28,31,20,0,1
3499,28,32,20,0,1
3500,28,33,20,0,1
3501,28,34,20,0,1
3502,28,35,20,0,1
3503,28,36,20,0,1
3504,28,37,20,0,1
3505,28,38,20,0,1
3506,28,3,30,1,0
3507,28,4,30,1,0
3508,28,5,30,1,0
3509,28,6,30,1,0
3510,28,7,30,1,0
3511,28,8,30,1,0
3512,28,9,30,1,0
3513,28,3,66,1,0
3514,28,4,66,1,0
3515,28,5,66,1,0
3516,28,6,66,1,0
3517,28,7,66,1,0
3518,28,8,66,1,0
3519,28,9,66,1,0
3520,28,10,1,1,0
3521,28,11,1,1,0
3522,28,12,1,1,0
3523,28,13,1,1,0
3524,28,1,25,1,0
3525,28,2,25,1,0
3526,28,3,69,1,0
3527,28,4,69,1,0
3528,28,5,69,1,0
3529,28,6,69,1,0
3530,28,7,69,1,0
3531,28,8,69,1,0
3532,28,9,69,1,0
3533,28,3,47,1,0
3534,28,4,47,1,0
3535,28,5,47,1,0
3536,28,6,47,1,0
3537,28,7,47,1,0
3538,28,8,47,1,0
3539,28,9,47,1,0
3540,28,3,70,1,0
3541,28,4,70,1,0
3542,28,5,70,1,0
3543,28,6,70,1,0
3544,28,7,70,1,0
3545,28,8,70,1,0
3546,28,9,70,1,0
3547,28,43,4,1,0
3548,28,44,4,1,0
3549,28,45,4,1,0
3550,28,46,4,1,0
3551,28,47,4,1,0
3552,28,48,4,1,0
3553,28,49,4,1,0
3554,28,43,20,1,0
3555,28,44,20,1,0
3556,28,45,20,1,0
3557,28,46,20,1,0
3558,28,47,20,1,0
3559,28,48,20,1,0
3560,28,49,20,1,0
3561,28,14,48,1,0
3562,28,15,48,1,0
3563,28,16,48,1,0
3564,28,24,64,0,1
3565,28,25,64,0,1
3566,28,26,64,0,1
3567,28,27,64,0,1
3568,28,28,64,0,1
3569,28,3,56,1,0
3570,28,4,56,1,0
3571,28,5,56,1,0
3572,28,6,56,1,0
3573,28,7,56,1,0
3574,28,8,56,1,0
3575,28,9,56,1,0
3576,28,10,63,1,0
3577,28,11,63,1,0
3578,28,12,63,1,0
3579,28,13,63,1,0
3580,28,43,34,1,0
3581,28,44,34,1,0
3582,28,45,34,1,0
3583,28,46,34,1,0
3584,28,47,34,1,0
3585,28,48,34,1,0
3586,28,49,34,1,0
3587,28,1,11,1,0
3588,28,2,11,1,0
3589,28,14,19,1,0
3590,28,15,19,1,0
3591,28,16,19,1,0
3592,28,24,87,1,0
3593,28,25,87,1,0
3594,28,26,87,1,0
3595,28,27,87,1,0
3596,28,28,87,1,0
3597,28,14,27,1,0
3598,28,15,27,1,0
3599,28,16,27,1,0
3600,28,1,10,1,0
3601,28,2,10,1,0
3602,28,3,39,1,0
3603,28,4,39,1,0
3604,28,5,39,1,0
3605,28,6,39,1,0
3606,28,7,39,1,0
3607,28,8,39,1,0
3608,28,9,39,1,0
3609,28,14,14,1,0
3610,28,15,14,1,0
3611,28,16,14,1,0
3612,28,29,71,1,0
3613,28,30,71,1,0
3614,28,31,71,1,0
3615,28,32,71,1,0
3616,28,33,71,1,0
3617,28,34,71,1,0
3618,28,35,71,1,0
3619,28,36,71,1,0
3620,28,37,71,1,0
3621,28,38,71,1,0
3622,28,24,71,1,0
3623,28,25,71,1,0
3624,28,26,71,1,0
3625,28,27,71,1,0
3626,28,28,71,1,0
3627,28,3,89,1,0
3628,28,4,89,1,0
3629,28,5,89,1,0
3630,28,6,89,1,0
3631,28,7,89,1,0
3632,28,8,89,1,0
3633,28,9,89,1,0
3634,28,29,68,1,0
3635,28,30,68,1,0
3636,28,31,68,1,0
3637,28,32,68,1,0
3638,28,33,68,1,0
3639,28,34,68,1,0
3640,28,35,68,1,0
3641,28,36,68,1,0
3642,28,37,68,1,0
3643,28,38,68,1,0
3644,28,39,55,1,0
3645,28,40,55,1,0
3646,28,41,55,1,0
3647,28,42,55,1,0
3648,28,3,76,1,0
3649,28,4,76,1,0
3650,28,5,76,1,0
3651,28,6,76,1,0
3652,28,7,76,1,0
3653,28,8,76,1,0
3654,28,9,76,1,0
3655,28,39,17,1,0
3656,28,40,17,1,0
3657,28,41,17,1,0
3658,28,42,17,1,0
3659,28,29,30,1,0
3660,28,30,30,1,0
3661,28,31,30,1,0
3662,28,32,30,1,0
3663,28,33,30,1,0
3664,28,34,30,1,0
3665,28,35,30,1,0
3666,28,36,30,1,0
3667,28,37,30,1,0
3668,28,38,30,1,0
3669,28,1,76,1,0
3670,28,2,76,1,0
3671,28,1,47,0,1
3672,28,2,47,0,1
3673,28,14,32,0,2
3674,28,15,32,0,2
3675,28,16,32,0,2
3676,28,10,14,1,0
3677,28,11,14,1,0
3678,28,12,14,1,0
3679,28,13,14,1,0
3680,28,3,15,1,0
3681,28,4,15,1,0
3682,28,5,15,1,0
3683,28,6,15,1,0
3684,28,7,15,1,0
3685,28,8,15,1,0
3686,28,9,15,1,0
3687,28,17,74,1,0
3688,28,18,74,1,0
3689,28,19,74,1,0
3690,28,20,74,1,0
3691,28,21,74,1,0
3692,28,22,74,1,0
3693,28,23,74,1,0
3694,28,14,91,1,0
3695,28,15,91,1,0
3696,28,16,91,1,0
3697,28,24,10,0,1
3698,28,25,10,0,1
3699,28,26,10,0,1
3700,28,27,10,0,1
3701,28,28,10,0,1
3702,28,39,86,1,0
3703,28,40,86,1,0
3704,28,41,86,1,0
3705,28,42,86,1,0
3706,28,29,19,1,0
3707,28,30,19,1,0
3708,28,31,19,1,0
3709,28,32,19,1,0
3710,28,33,19,1,0
3711,28,34,19,1,0
3712,28,35,19,1,0
3713,28,36,19,1,0
3714,28,37,19,1,0
3715,28,38,19,1,0
3716,28,29,10,1,0
3717,28,30,10,1,0
3718,28,31,10,1,0
3719,28,32,10,1,0
3720,28,33,10,1,0
3721,28,34,10,1,0
3722,28,35,10,1,0
3723,28,36,10,1,0
3724,28,37,10,1,0
3725,28,38,10,1,0
3726,28,10,31,1,0
3727,28,11,31,1,0
3728,28,12,31,1,0
3729,28,13,31,1,0
3730,28,39,24,1,0
3731,28,40,24,1,0
3732,28,41,24,1,0
3733,28,42,24,1,0
3734,28,29,41,0,1
3735,28,30,41,0,1
3736,28,31,41,0,1
3737,28,32,41,0,1
3738,28,33,41,0,1
3739,28,34,41,0,1
3740,28,35,41,0,1
3741,28,36,41,0,1
3742,28,37,41,0,1
3743,28,38,41,0,1
3744,28,10,34,1,0
3745,28,11,34,1,0
3746,28,12,34,1,0
3747,28,13,34,1,0
3748,28,3,59,1,0
3749,28,4,59,1,0
3750,28,5,59,1,0
3751,28,6,59,1,0
3752,28,7,59,1,0
3753,28,8,59,1,0
3754,28,9,59,1,0
3755,28,39,12,0,1
3756,28,40,12,0,1
3757,28,41,12,0,1
3758,28,42,12,0,1
3759,28,29,35,1,0
3760,28,30,35,1,0
3761,28,31,35,1,0
3762,28,32,35,1,0
3763,28,33,35,1,0
3764,28,34,35,1,0
3765,28,35,35,1,0
3766,28,36,35,1,0
3767,28,37,35,1,0
3768,28,38,35,1,0
3769,28,39,19,1,0
3770,28,40,19,1,0
3771,28,41,19,1,0
3772,28,42,19,1,0
3773,28,10,53,1,0
3774,28,11,53,1,0
3775,28,12,53,1,0
3776,28,13,53,1,0
3777,28,43,6,0,1
3778,28,44,6,0,1
3779,28,45,6,0,1
3780,28,46,6,0,1
3781,28,47,6,0,1
3782,28,48,6,0,1
3783,28,49,6,0,1
3784,28,3,67,0,1
3785,28,4,67,0,1
3786,28,5,67,0,1
3787,28,6,67,0,1
3788,28,7,67,0,1
3789,28,8,67,0,1
3790,28,9,67,0,1
3791,28,3,27,1,0
3792,28,4,27,1,0
3793,28,5,27,1,0
3794,28,6,27,1,0
3795,28,7,27,1,0
3796,28,8,27,1,0
3797,28,9,27,1,0
3798,28,14,66,0,1
3799,28,15,66,0,1
3800,28,16,66,0,1
3801,28,10,37,1,0
3802,28,11,37,1,0
3803,28,12,37,1,0
3804,28,13,37,1,0
3805,29,1,71,1,0
3806,29,2,71,1,0
3807,29,39,46,0,1
3808,29,40,46,0,1
3809,29,41,46,0,1
3810,29,42,46,0,1
3811,29,29,89,1,0
3812,29,30,89,1,0
3813,29,31,89,1,0
3814,29,32,89,1,0
3815,29,33,89,1,0
3816,29,34,89,1,0
3817,29,35,89,1,0
3818,29,36,89,1,0
3819,29,37,89,1,0
3820,29,38,89,1,0
3821,29,1,17,1,0
3822,29,2,17,1,0
3823,29,39,62,0,1
3824,29,40,62,0,1
3825,29,41,62,0,1
3826,29,42,62,0,1
3827,29,1,80,1,0
3828,29,2,80,1,0
3829,29,3,44,0,1
3830,29,4,44,0,1
3831,29,5,44,0,1
3832,29,6,44,0,1
3833,29,7,44,0,1
3834,29,8,44,0,1
3835,29,9,44,0,1
3836,29,1,46,0,1
3837,29,2,46,0,1
3838,29,14,20,0,1
3839,29,15,20,0,1
3840,29,16,20,0,1
3841,29,3,58,0,1
3842,29,4,58,0,1
3843,29,5,58,0,1
3844,29,6,58,0,1
3845,29,7,58,0,1
3846,29,8,58,0,1
3847,29,9,58,0,1
3848,29,29,73,0,1
3849,29,30,73,0,1
3850,29,31,73,0,1
3851,29,32,73,0,1
3852,29,33,73,0,1
3853,29,34,73,0,1
3854,29,35,73,0,1
3855,29,36,73,0,1
3856,29,37,73,0,1
3857,29,38,73,0,1
3858,29,39,68,0,1
3859,29,40,68,0,1
3860,29,41,68,0,1
3861,29,42,68,0,1
3862,29,14,9,0,1
3863,29,15,9,0,1
3864,29,16,9,0,1
3865,29,1,65,0,1
3866,29,2,65,0,1
3867,121,52,95,1,0
3868,121,53,103,1,0
3869,121,55,99,1,0
3870,121,58,118,1,0
3871,122,52,120,1,0
3872,122,53,94,1,0
3873,122,58,95,1,0
3874,123,50,92,0,1
3875,123,50,98,0,1
3876,123,50,101,1,0
3877,123,50,102,0,1
3878,123,52,99,1,0
3879,123,53,101,1,0
3880,123,57,97,1,0
3881,123,58,119,1,0
3882,124,50,119,1,0
3883,124,50,120,1,0
3884,124,51,94,0,1
3885,124,51,95,0,1
3886,124,51,97,1,0
3887,124,52,95,1,0
3888,124,52,120,1,0
3889,124,53,94,1,0
3890,124,53,99,1,0
3891,124,53,103,1,0
3892,124,55,97,1,0
3893,124,55,99,1,0
3894,124,56,100,1,0
3895,124,58,95,1,0
3896,124,58,116,1,0
3897,124,58,117,1,0
3898,124,58,118,1,0
3899,125,50,92,0,1
3900,125,50,98,0,1
3901,125,50,101,0,1
3902,125,50,102,0,1
3903,125,52,99,1,0
3904,125,53,101,1,0
3905,125,57,97,1,0
3906,125,58,119,1,0
3907,126,50,119,1,0
3908,126,50,120,1,0
3909,126,51,97,1,0
3910,126,53,99,1,0
3911,126,55,97,1,0
3912,126,56,100,1,0
3913,126,58,116,1,0
3914,126,58,117,1,0
